"additionalInfoDescription1","additionalInfoDescription2","additionalInfoDescription3","additionalInfoDescription4","additionalInfoDescription5","additionalInfoDescription6","additionalInfoTitle1","additionalInfoTitle2","additionalInfoTitle3","additionalInfoTitle4","additionalInfoTitle5","additionalInfoTitle6","collections","customTextCharLimit1","customTextCharLimit2","customTextField1","customTextField2","customTextMandatory1","customTextMandatory2","description","discountMode","discountValue","fieldType","handleIds","inventory","name","price","productImageUrl","productOptionDescription1","productOptionDescription2","productOptionDescription3","productOptionDescription4","productOptionDescription5","productOptionDescription6","productOptionName1","productOptionName2","productOptionName3","productOptionName4","productOptionName5","productOptionName6","productOptionType1","productOptionType2","productOptionType3","productOptionType4","productOptionType5","productOptionType6","ribbon","sku","surcharge","visible","weight"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_67dc12ea-175c-8b58-d27c-5da4933affc22","2","Black Floral Print","8.0","a680d7_c35a14129a044c07a90dfa10dd7bf046~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_8fd44125-861e-a3be-12d3-7f749e5987940","2","Red Floral","8.0","a680d7_9a39ecb0ffbf4783af93ff84223c6019~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_8fd44125-861e-a3be-12d3-7f749e5987941","2","Red Floral","8.0","a680d7_9a39ecb0ffbf4783af93ff84223c6019~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_8fd44125-861e-a3be-12d3-7f749e5987942","2","Red Floral","8.0","a680d7_9a39ecb0ffbf4783af93ff84223c6019~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_e2273237-c62d-3b24-ea12-9fac3f8542330","2","Green on Green","8.0","a680d7_de50ebe53d8c4b5eb17ad529d7fb25d8~mv2.jpg;a680d7_790d870d289e4dd096629481a9531ec6~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_e2273237-c62d-3b24-ea12-9fac3f8542331","2","Green on Green","8.0","a680d7_de50ebe53d8c4b5eb17ad529d7fb25d8~mv2.jpg;a680d7_790d870d289e4dd096629481a9531ec6~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_e2273237-c62d-3b24-ea12-9fac3f8542332","2","Green on Green","8.0","a680d7_de50ebe53d8c4b5eb17ad529d7fb25d8~mv2.jpg;a680d7_790d870d289e4dd096629481a9531ec6~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_d225bc99-1cde-00de-b481-0e7e77df89250","2","Blue Speckled","8.0","a680d7_c931cd54fda34e0094b6497065744f4e~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_d225bc99-1cde-00de-b481-0e7e77df89251","2","Blue Speckled","8.0","a680d7_c931cd54fda34e0094b6497065744f4e~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_d225bc99-1cde-00de-b481-0e7e77df89252","2","Blue Speckled","8.0","a680d7_c931cd54fda34e0094b6497065744f4e~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_de704d61-6d90-3ad1-2e1a-211d90d783280","2","Blue and Yellow Floral","8.0","a680d7_b5b212e85e474873a0be845fa74e33b9~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_de704d61-6d90-3ad1-2e1a-211d90d783281","2","Blue and Yellow Floral","8.0","a680d7_b5b212e85e474873a0be845fa74e33b9~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_de704d61-6d90-3ad1-2e1a-211d90d783282","2","Blue and Yellow Floral","8.0","a680d7_b5b212e85e474873a0be845fa74e33b9~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_93d3abf3-8adb-a96c-c65c-468f1102f28d0","2","Pink Tie Dye Paisley","8.0","a680d7_2c5178891b3240faa7ac9551f2e6ff4d~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_93d3abf3-8adb-a96c-c65c-468f1102f28d1","2","Pink Tie Dye Paisley","8.0","a680d7_2c5178891b3240faa7ac9551f2e6ff4d~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_93d3abf3-8adb-a96c-c65c-468f1102f28d2","2","Pink Tie Dye Paisley","8.0","a680d7_2c5178891b3240faa7ac9551f2e6ff4d~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_bf3be0e3-9a4b-b102-da97-f475a4bf4c2e0","2","Rosebuds Pink","8.0","a680d7_9fe7444f9ece453b802408592e886aaa~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_bf3be0e3-9a4b-b102-da97-f475a4bf4c2e1","2","Rosebuds Pink","8.0","a680d7_9fe7444f9ece453b802408592e886aaa~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_bf3be0e3-9a4b-b102-da97-f475a4bf4c2e2","2","Rosebuds Pink","8.0","a680d7_9fe7444f9ece453b802408592e886aaa~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_71a96639-afd2-bae8-5b4d-f90c36c9df730","2","Sugar Skulls","8.0","a680d7_21cbac181e714ff99579db88c5845df0~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_71a96639-afd2-bae8-5b4d-f90c36c9df731","2","Sugar Skulls","8.0","a680d7_21cbac181e714ff99579db88c5845df0~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_71a96639-afd2-bae8-5b4d-f90c36c9df732","2","Sugar Skulls","8.0","a680d7_21cbac181e714ff99579db88c5845df0~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_edd09148-5bc1-3e8f-4206-edc4c126bb160","2","Celtics Green","12.0","a680d7_1253369ca4cb4dbcbdcc1d6cb2172367~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Scrub Caps","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_edd09148-5bc1-3e8f-4206-edc4c126bb161","2","Celtics Green","12.0","a680d7_1253369ca4cb4dbcbdcc1d6cb2172367~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Zippy Clutch","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_edd09148-5bc1-3e8f-4206-edc4c126bb162","2","Celtics Green","12.0","a680d7_1253369ca4cb4dbcbdcc1d6cb2172367~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
"","","","","","","","","","","","","Pleated Masks","","","","","","","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","PERCENT","0.0","Product","product_29348e4d-1ef9-691e-34d4-844785c2d8810","2","Blue Fusion Paisley","8.0","a680d7_b690658c79f94b3c81c0ab63e0896a53~mv2.jpg","Child ages 7-12;Mens;Small Child ages 3-6;Womens/teen","","","","","","Sizes","","","","","","DROP_DOWN","","","","","","","","","true","0.0"
