"handleId","fieldType","name","description","productImageUrl","collections","sku","ribbon","price","surcharge","visible","discountMode","discountValue","inventory","weight","productOptionName1","productOptionType1","productOptionDescription1","productOptionName2","productOptionType2","productOptionDescription2","productOptionName3","productOptionType3","productOptionDescription3","productOptionName4","productOptionType4","productOptionDescription4","productOptionName5","productOptionType5","productOptionDescription5","productOptionName6","productOptionType6","productOptionDescription6","additionalInfoTitle1","additionalInfoDescription1","additionalInfoTitle2","additionalInfoDescription2","additionalInfoTitle3","additionalInfoDescription3","additionalInfoTitle4","additionalInfoDescription4","additionalInfoTitle5","additionalInfoDescription5","additionalInfoTitle6","additionalInfoDescription6","customTextField1","customTextCharLimit1","customTextMandatory1","customTextField2","customTextCharLimit2","customTextMandatory2"
"product_f720791c-1d53-ad31-943f-e80d2ad6a24d0","Variant","","","","","","","",0,"true","","","OutOfStock","","","","Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_f720791c-1d53-ad31-943f-e80d2ad6a24d1","Product","Louis Louis LV Scrub Caps","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_acd8abbe145e450bb53746a728e94e53~mv2.jpg","Scrub Caps","","","14.0","","true","PERCENT","0.0","OutOfStock","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_f720791c-1d53-ad31-943f-e80d2ad6a24d2","Product","Louis Louis LV Zippy Clutch","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_acd8abbe145e450bb53746a728e94e53~mv2.jpg","Zippy Clutch","","","30.0","","true","PERCENT","0.0","OutOfStock","0.0","Sizes","DROP_DOWN","Large;Medium;Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_f720791c-1d53-ad31-943f-e80d2ad6a24d2","Variant","","","","","","","","10.0","true","","","OutOfStock","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_f720791c-1d53-ad31-943f-e80d2ad6a24d2","Variant","","","","","","","","5.0","true","","","OutOfStock","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_f720791c-1d53-ad31-943f-e80d2ad6a24d2","Variant","","","","","","","",0,"true","","","OutOfStock","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_7b771756-7056-5f7c-2539-28422d6dad01","Product","Rick & Morty Domino Fitted Mask","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_0409fe1b570a478f9e2d42d03a8eb2f2~mv2.jpg","Domino Fitted Mask","","","12.0","","true","PERCENT","0.0","2","0.0","Sizes","DROP_DOWN","Extra Large;Large;Medium;Small;Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_7b771756-7056-5f7c-2539-28422d6dad01","Variant","","","","","","","","0","true","","","2","","","","Extra Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_7b771756-7056-5f7c-2539-28422d6dad01","Variant","","","","","","","","0","true","","","2","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_7b771756-7056-5f7c-2539-28422d6dad01","Variant","","","","","","","","0","true","","","2","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_7b771756-7056-5f7c-2539-28422d6dad01","Variant","","","","","","","","0","true","","","2","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_7b771756-7056-5f7c-2539-28422d6dad01","Variant","","","","","","","",0,"true","","","2","","","","Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_7b771756-7056-5f7c-2539-28422d6dad010","Product","Rick & Morty Pleated Masks","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_0409fe1b570a478f9e2d42d03a8eb2f2~mv2.jpg","Pleated Masks","","","12.0","","true","PERCENT","0.0","2","0.0","Sizes","DROP_DOWN","Large;Medium;Small;Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_7b771756-7056-5f7c-2539-28422d6dad010","Variant","","","","","","","","0","true","","","2","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_7b771756-7056-5f7c-2539-28422d6dad010","Variant","","","","","","","","0","true","","","2","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_7b771756-7056-5f7c-2539-28422d6dad010","Variant","","","","","","","","0","true","","","2","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_7b771756-7056-5f7c-2539-28422d6dad010","Variant","","","","","","","",0,"true","","","2","","","","Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_7b771756-7056-5f7c-2539-28422d6dad011","Product","Rick & Morty Scrub Caps","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_0409fe1b570a478f9e2d42d03a8eb2f2~mv2.jpg","Scrub Caps","","","10.0","","true","PERCENT","0.0","2","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_7b771756-7056-5f7c-2539-28422d6dad012","Product","Rick & Morty Zippy Clutch","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_0409fe1b570a478f9e2d42d03a8eb2f2~mv2.jpg","Zippy Clutch","","","30.0","","true","PERCENT","0.0","2","0.0","Sizes","DROP_DOWN","Large;Medium;Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_7b771756-7056-5f7c-2539-28422d6dad012","Variant","","","","","","","","10.0","true","","","2","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_7b771756-7056-5f7c-2539-28422d6dad012","Variant","","","","","","","","5.0","true","","","2","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_7b771756-7056-5f7c-2539-28422d6dad012","Variant","","","","","","","",0,"true","","","2","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_dffde816-b239-08e4-9855-e51955ee265a","Product","Smurfs Domino Fitted Mask","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_2b42b35602fb4b16bbe8cee7b612df29~mv2.jpg","Domino Fitted Mask","","","12.0","","true","PERCENT","0.0","2","0.0","Sizes","DROP_DOWN","Extra Large;Large;Medium;Small;Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_dffde816-b239-08e4-9855-e51955ee265a","Variant","","","","","","","","0","true","","","2","","","","Extra Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_dffde816-b239-08e4-9855-e51955ee265a","Variant","","","","","","","","0","true","","","2","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_dffde816-b239-08e4-9855-e51955ee265a","Variant","","","","","","","","0","true","","","2","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_dffde816-b239-08e4-9855-e51955ee265a","Variant","","","","","","","","0","true","","","2","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_dffde816-b239-08e4-9855-e51955ee265a","Variant","","","","","","","",0,"true","","","2","","","","Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_dffde816-b239-08e4-9855-e51955ee265a0","Product","Smurfs Pleated Masks","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_2b42b35602fb4b16bbe8cee7b612df29~mv2.jpg","Pleated Masks","","","12.0","","true","PERCENT","0.0","2","0.0","Sizes","DROP_DOWN","Large;Medium;Small;Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_dffde816-b239-08e4-9855-e51955ee265a0","Variant","","","","","","","","0","true","","","2","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_dffde816-b239-08e4-9855-e51955ee265a0","Variant","","","","","","","","0","true","","","2","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_dffde816-b239-08e4-9855-e51955ee265a0","Variant","","","","","","","","0","true","","","2","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_dffde816-b239-08e4-9855-e51955ee265a0","Variant","","","","","","","",0,"true","","","2","","","","Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_dffde816-b239-08e4-9855-e51955ee265a1","Product","Smurfs Scrub Caps","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_2b42b35602fb4b16bbe8cee7b612df29~mv2.jpg","Scrub Caps","","","10.0","","true","PERCENT","0.0","2","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_dffde816-b239-08e4-9855-e51955ee265a2","Product","Smurfs Zippy Clutch","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_2b42b35602fb4b16bbe8cee7b612df29~mv2.jpg","Zippy Clutch","","","30.0","","true","PERCENT","0.0","2","0.0","Sizes","DROP_DOWN","Large;Medium;Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_dffde816-b239-08e4-9855-e51955ee265a2","Variant","","","","","","","","10.0","true","","","2","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_dffde816-b239-08e4-9855-e51955ee265a2","Variant","","","","","","","","5.0","true","","","2","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_dffde816-b239-08e4-9855-e51955ee265a2","Variant","","","","","","","",0,"true","","","2","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_9e820a19-c328-8f2d-4c68-55887da6a4fb","Product","Monsters Inc Domino Fitted Mask","Fitted masks 100%cotton, made in the USAThis is a non-medical face mask made from quilter’s cotton. It is not an N-95 mask. NOTE: Wearing a face mask is not a guarantee against infection.Item is handmade by me. Thank you for looking.Machine wash and lay flat to dry.","a680d7_785ffd0e13fa4ad89104764c1aa37f66~mv2.jpg","Domino Fitted Mask","","","12.0","","true","PERCENT","0.0","2","0.0","Sizes","DROP_DOWN","Extra Large;Large;Medium;Small;Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_9e820a19-c328-8f2d-4c68-55887da6a4fb","Variant","","","","","","","","0","true","","","2","","","","Extra Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_9e820a19-c328-8f2d-4c68-55887da6a4fb","Variant","","","","","","","","0","true","","","2","","","","Large","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_9e820a19-c328-8f2d-4c68-55887da6a4fb","Variant","","","","","","","","0","true","","","2","","","","Medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_9e820a19-c328-8f2d-4c68-55887da6a4fb","Variant","","","","","","","","0","true","","","2","","","","Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"product_9e820a19-c328-8f2d-4c68-55887da6a4fb","Variant","","","","","","","",0,"true","","","2","","","","Extra Small","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
